PC,Criterion,Max Depth,Estimators,Mean CV Score,STD CV Score,Execution Time
18,entropy,26,195,0.77967231,0.01485186,38.46399665
17,entropy,24,111,0.776099904,0.010902328,21.03799963
11,gini,30,181,0.785293025,0.011597896,13.22899914
9,entropy,7,63,0.773037376,0.011932585,7.075000286
19,entropy,28,64,0.777377694,0.012250866,13.46199989
16,gini,10,154,0.777634425,0.010871126,13.37799954
14,entropy,17,63,0.771757304,0.013067119,9.597996712
15,entropy,35,44,0.770482446,0.015649029,6.681000471
5,gini,28,189,0.776866187,0.011181204,10.28700137
14,gini,27,18,0.76895053,0.016471097,1.423997402
22,entropy,10,99,0.77406039,0.009475453,17.5539999
None,entropy,39,148,0.79371237,0.01725765,18.80499983
11,gini,38,74,0.778908958,0.014542717,5.870999098
12,gini,5,101,0.766911995,0.007891661,4.558000088
8,gini,11,144,0.777887898,0.009858886,7.656000137
22,entropy,12,194,0.781465191,0.010157832,38.73200107
18,gini,14,115,0.773804311,0.015560424,10.41000056
3,entropy,29,88,0.640029518,0.007406219,6.610000372
17,entropy,26,184,0.780696302,0.009567775,35.10999894
16,gini,13,17,0.761799528,0.017205582,1.592999935
14,gini,26,120,0.781462259,0.010811036,9.041001797
2,entropy,14,53,0.605822712,0.008844861,3.883999586
22,entropy,36,69,0.77457092,0.01013444,14.13100243
4,gini,10,123,0.774312886,0.011537457,6.136000395
7,gini,30,61,0.775077215,0.015214748,3.453999519
21,entropy,26,156,0.779168296,0.013398519,30.21399689
23,gini,24,140,0.778142675,0.0099488,14.51000357
6,entropy,15,95,0.778908958,0.013806257,10.3739996
5,entropy,26,114,0.773037702,0.009732745,11.67199588
11,entropy,23,80,0.782479084,0.016371666,11.51100016
13,entropy,18,164,0.78069565,0.010857231,24.39899945
14,entropy,30,146,0.779163083,0.013676311,22.52900052
8,entropy,24,160,0.781969857,0.014152083,16.93000054
6,entropy,31,151,0.780694998,0.01195784,15.38400245
17,gini,26,89,0.782228869,0.01579393,8.212997437
9,gini,35,41,0.780948146,0.015917109,2.985995531
22,entropy,26,117,0.779672635,0.010750218,23.2899971
19,entropy,15,74,0.777886269,0.016305794,14.16700411
2,entropy,36,185,0.590506816,0.007802986,14.46900034
9,entropy,24,145,0.779926434,0.01264404,20.44300079
2,entropy,28,187,0.593819884,0.009196787,14.84600306
7,entropy,15,184,0.777630842,0.010912283,19.36800361
None,gini,36,123,0.793966169,0.020399948,9.374002934
8,gini,12,12,0.776097949,0.015181106,0.709999084
22,gini,6,25,0.758997967,0.012455693,1.599003553
23,gini,39,146,0.778143,0.012545675,13.72700095
None,gini,32,40,0.790139312,0.012568861,2.933003426
8,gini,7,65,0.773293455,0.008998263,2.804000378
None,entropy,19,104,0.792951299,0.008030493,12.33300018
12,entropy,31,10,0.756951938,0.013851264,1.550993919
6,entropy,17,53,0.778400383,0.014010244,5.515998602
None,gini,30,175,0.793713673,0.018446602,12.46300244
4,gini,31,156,0.77176154,0.010769221,8.515002966
12,gini,20,133,0.781719968,0.013942762,9.90300107
15,entropy,14,41,0.780187075,0.014579869,6.627998114
20,gini,39,42,0.772270767,0.01457535,3.989997387
20,entropy,12,98,0.774826674,0.00731843,18.38599634
15,gini,27,163,0.778398103,0.013887307,12.24700046
17,gini,35,166,0.774824068,0.016674531,15.36500311
19,entropy,9,89,0.773803985,0.010800278,15.26299667
20,entropy,15,33,0.769461712,0.012809414,6.395000696
20,gini,10,52,0.772785858,0.013147018,4.337996006
14,gini,12,28,0.773801379,0.012047869,2.124004126
9,entropy,34,56,0.775844476,0.016507187,7.916003466
14,gini,24,141,0.780184794,0.010148104,10.53700066
22,entropy,11,102,0.774311583,0.019116567,19.00600052
1,gini,39,74,0.464386061,0.008749702,3.934997082
None,entropy,26,101,0.791416126,0.01341407,12.33000374
6,entropy,34,54,0.776864232,0.014975187,5.551999092
15,gini,12,115,0.777121941,0.013948811,8.259996891
1,gini,26,69,0.465661897,0.007242636,3.60300231
20,gini,24,175,0.779672635,0.011510165,17.61600184
6,gini,30,31,0.773037702,0.011106016,1.752999306
10,gini,37,24,0.76844163,0.015795317,1.871002674
23,gini,8,32,0.767936638,0.008911346,2.41899991
2,entropy,27,167,0.592293833,0.007384764,13.17000341
11,entropy,39,94,0.779163734,0.013351236,13.70699668
1,gini,13,179,0.513660177,0.016158354,8.058001518
1,entropy,8,62,0.554510061,0.008402872,3.538999319
23,gini,13,173,0.780187401,0.010835424,16.2959969
11,gini,16,85,0.786055399,0.014232076,6.225001574
11,gini,6,55,0.768954114,0.008623681,2.750997066
13,gini,24,117,0.78018512,0.010011273,8.821997404
18,entropy,6,155,0.766911669,0.00868526,23.53600216
13,gini,34,181,0.775074934,0.014592223,13.65700126
20,entropy,33,115,0.77533362,0.012429414,22.14800024
4,gini,34,170,0.771760562,0.010700387,9.248998404
6,entropy,24,157,0.780949775,0.0139991,16.12700367
19,gini,28,94,0.778398754,0.012122572,8.729999065
2,entropy,30,114,0.598418889,0.00763376,9.385999441
18,entropy,23,150,0.784015886,0.01283739,28.87699819
16,entropy,9,161,0.779165689,0.010865809,26.91399693
4,entropy,31,193,0.773291501,0.012175073,19.34200311
None,entropy,8,172,0.792949019,0.016445539,17.18500209
11,entropy,39,58,0.784521203,0.015783738,8.492996454
2,entropy,28,11,0.583611567,0.007837645,0.95699811
22,gini,26,147,0.775335575,0.012499677,13.83600354
20,gini,9,78,0.771760888,0.011088875,6.093000889
1,gini,31,136,0.463620103,0.008557792,7.112999439
12,gini,29,144,0.780951729,0.014782505,11.4400022
19,entropy,28,49,0.777376391,0.013022802,9.570001841
20,gini,12,113,0.772785532,0.010788768,9.989999771
14,entropy,18,135,0.784778912,0.011755182,20.27899599
21,gini,13,110,0.776355657,0.012447866,9.733996391
5,entropy,15,167,0.778909284,0.014354852,16.80200005
16,gini,36,17,0.772523588,0.012958203,1.641996622
21,entropy,5,12,0.737293768,0.018593294,1.477999687
13,entropy,14,163,0.780692718,0.014857291,24.0740006
23,entropy,18,194,0.78197116,0.012723632,41.27700186
16,entropy,33,44,0.774311257,0.012972718,8.464003563
1,entropy,13,18,0.504979866,0.01744119,1.458996773
2,entropy,22,35,0.592801757,0.004530535,2.84999609
18,gini,37,55,0.775589374,0.011306024,5.15899992
10,entropy,26,135,0.779926434,0.017522055,20.00200057
16,entropy,35,48,0.778396799,0.016846996,10.09499741
12,entropy,36,109,0.788097845,0.017709003,16.08500338
None,gini,8,28,0.787076459,0.01968305,1.679998159
6,entropy,18,84,0.780948797,0.014628675,8.592999935
19,gini,7,139,0.768697383,0.010195268,10.0739994
20,gini,18,50,0.771758933,0.012938275,4.741001606
17,entropy,21,143,0.7809501,0.014981085,27.18400073
6,entropy,12,170,0.780183165,0.015144066,17.01299906
15,entropy,6,28,0.762574608,0.0058253,2.968998909
21,entropy,21,70,0.774315818,0.006669051,14.77000308
7,gini,19,160,0.781459001,0.015434706,8.899996042
16,gini,32,41,0.774058761,0.011777715,3.814000607
11,gini,38,113,0.7809501,0.015743802,8.402000189
5,entropy,20,91,0.773802356,0.013508784,9.334997416
11,entropy,8,68,0.776100881,0.013426251,8.344998837
20,gini,22,119,0.775336552,0.008312432,11.12399602
19,gini,19,50,0.766144408,0.018614831,4.668997288
12,gini,38,177,0.782227891,0.011206818,13.22899961
21,entropy,34,107,0.776100881,0.015538445,21.33800173
7,gini,16,77,0.776354354,0.015809829,4.305002213
12,entropy,24,27,0.778143,0.0118568,4.185999155
11,gini,33,106,0.783758829,0.01484371,7.818000793
4,gini,35,191,0.770741458,0.010751762,10.45900345
6,gini,23,11,0.760780097,0.011726736,0.702996492
None,entropy,17,50,0.799329176,0.019210467,6.055000544
4,gini,24,85,0.771505135,0.011455207,4.652000189
14,entropy,39,22,0.769716162,0.015213317,3.736000538
20,entropy,33,181,0.776356309,0.00929172,37.50099921
11,entropy,23,97,0.784015234,0.014868944,14.0969975
23,gini,26,65,0.779930018,0.010705834,6.179996967
16,entropy,11,24,0.778141697,0.011171796,4.367997408
17,entropy,38,146,0.780695324,0.013933127,27.84099579
2,entropy,10,133,0.632375805,0.009764036,9.246000051
1,gini,34,15,0.463365653,0.00931695,0.858997107
7,gini,27,30,0.766906456,0.014313648,2.040999889
14,gini,19,158,0.778397125,0.01366427,11.99399996
4,entropy,22,73,0.772270115,0.012755198,7.346998692
12,gini,10,45,0.775588722,0.015995724,2.988000154
8,gini,5,151,0.764356413,0.012747657,5.539000273
16,entropy,9,154,0.775590025,0.012101257,25.84300041
3,entropy,22,71,0.633902833,0.003790564,5.354997158
5,entropy,8,134,0.775589374,0.011071289,11.55800009
16,gini,5,154,0.760273151,0.008811713,8.273003101
3,gini,28,94,0.638754985,0.007830841,4.388999701
7,gini,7,158,0.772271744,0.008937035,6.785003901
7,gini,38,13,0.765375518,0.018437461,0.811998129
19,entropy,25,185,0.784526416,0.010737622,36.66599631
16,gini,38,39,0.770738525,0.013613185,3.733996153
12,gini,35,73,0.779931973,0.012602047,5.445999146
2,entropy,25,108,0.597910965,0.01069533,9.31899786
23,entropy,15,122,0.779675242,0.010694178,25.68299937
13,gini,16,61,0.772524565,0.015335983,5.186999559
14,gini,12,76,0.77635468,0.014542486,5.464996338
20,gini,10,44,0.767423502,0.013009758,3.687999725
8,gini,31,193,0.782995152,0.011071388,10.88500357
10,gini,19,99,0.778141697,0.012334561,7.65400219
4,entropy,15,99,0.769718117,0.0126845,10.04599786
9,gini,26,63,0.775842521,0.016018021,4.992998838
9,gini,8,83,0.777633774,0.005697858,4.966003656
7,entropy,26,73,0.775842847,0.014983274,7.686997652
2,entropy,25,161,0.596376769,0.006032573,12.81999922
5,gini,22,131,0.774567988,0.013396201,7.194001436
17,gini,34,190,0.778655159,0.011857229,17.42900085
20,entropy,25,153,0.776609782,0.015280797,30.62800288
21,gini,31,38,0.770226692,0.01631649,3.676999569
23,entropy,35,14,0.756952264,0.017456808,2.867003441
21,gini,37,162,0.775337204,0.011316898,15.48100019
None,entropy,15,30,0.787075807,0.020374887,3.940999746
5,gini,32,42,0.77252424,0.012486211,2.37099719
4,gini,27,124,0.77303705,0.008143847,6.782000065
21,gini,27,106,0.776868468,0.008483041,10.11600018
14,gini,14,150,0.77993067,0.010506899,11.0039978
19,entropy,10,191,0.776357612,0.009835797,33.50600004
21,gini,30,134,0.775081124,0.005147266,12.68600297
3,gini,21,49,0.636965361,0.006480188,2.206004143
12,entropy,25,53,0.779930018,0.010612382,7.891998053
18,entropy,22,70,0.781970834,0.012985757,14.76600361
11,gini,13,120,0.782994826,0.013369828,8.655997276
7,entropy,33,199,0.780183491,0.012239284,20.75099707
18,gini,31,141,0.781971812,0.011977522,12.97299695
3,gini,13,129,0.648708526,0.009716002,5.191002846
20,entropy,11,56,0.768697709,0.007008515,10.2750001
23,entropy,24,23,0.769211823,0.014851085,4.916997433
22,entropy,16,67,0.777374436,0.018147195,13.18199944
6,gini,39,23,0.76971323,0.015806739,1.328000069
None,entropy,15,146,0.793967798,0.015101076,17.55900025
7,gini,11,193,0.778399406,0.00839801,9.969000816
16,gini,30,34,0.775587093,0.014766508,3.141997576
16,gini,18,56,0.777886269,0.014377078,5.184999943
18,gini,16,52,0.775080473,0.012051014,4.736999035
6,entropy,30,61,0.7789057,0.013884113,6.384999752
6,gini,26,11,0.768443259,0.010588522,0.669999123
12,entropy,8,74,0.779164386,0.012350756,9.072996616
11,entropy,19,77,0.781972463,0.016135518,12.13899994
5,gini,26,193,0.775844802,0.01139244,11.43899727
1,entropy,21,18,0.474854367,0.007157474,1.655999422
23,entropy,24,58,0.773548557,0.010379471,12.90100002
3,entropy,23,126,0.636451247,0.011619745,9.360000134
3,gini,6,38,0.657384276,0.014108451,1.342000723
22,gini,6,170,0.762062124,0.011754633,10.98000145
9,gini,39,57,0.773291826,0.012741545,4.515000343
23,gini,35,100,0.772017945,0.009397032,9.390000582
22,entropy,20,37,0.768439675,0.022219917,7.407001734
8,entropy,32,182,0.781969857,0.017671555,19.5849998
20,entropy,36,178,0.772781948,0.006056692,34.55199647
19,entropy,9,189,0.769974197,0.010810045,31.87799978
5,entropy,39,97,0.775076889,0.014225828,9.975000143
21,entropy,13,124,0.776611737,0.007907637,23.49800372
19,entropy,23,117,0.776357612,0.006928922,22.2200036
23,gini,17,169,0.776100881,0.014270787,15.73400307
19,entropy,20,35,0.773548557,0.009392389,6.708998442
5,gini,7,29,0.774057132,0.010527142,1.318002224
17,entropy,16,192,0.783248625,0.011326901,36.52900267
19,entropy,37,128,0.780182514,0.014764296,24.59099913
20,entropy,13,86,0.778906352,0.013049846,16.28299689
16,gini,28,116,0.781971812,0.014072525,10.81000018
18,entropy,38,26,0.7679311,0.011522021,4.999000788
10,gini,8,158,0.782228543,0.008324954,9.130999565
20,gini,28,74,0.77150546,0.008997653,7.501000643
20,entropy,33,108,0.781208135,0.006600058,22.63800001
23,gini,38,105,0.779165038,0.008222533,9.997003317
3,gini,26,122,0.639262582,0.006655155,5.470996618
20,entropy,16,92,0.776862929,0.01269075,17.92799759
3,entropy,29,140,0.635432468,0.013260467,10.44200015
5,entropy,17,50,0.777631819,0.013042276,5.109999895
18,entropy,18,186,0.781203899,0.014722083,35.53400421
15,entropy,31,69,0.779420791,0.011149003,10.50100374
16,entropy,12,127,0.779929692,0.017101472,23.06800056
20,gini,24,95,0.772527172,0.008665268,9.451002836
1,entropy,14,90,0.492212383,0.011673434,6.994997501
10,gini,15,177,0.778141371,0.012074877,12.71200037
12,gini,26,93,0.782481364,0.013600239,6.965997458
6,entropy,32,195,0.780951078,0.011328156,19.91799831
10,gini,26,112,0.777119009,0.016077102,8.080000877
14,entropy,21,100,0.776100555,0.009414348,15.42500114
5,gini,17,150,0.775332968,0.013588792,8.110999823
22,entropy,30,182,0.77942014,0.015637764,38.74000001
9,gini,26,122,0.776099904,0.014171376,8.793999434
14,entropy,26,137,0.779417207,0.012248417,20.64399981
15,gini,21,12,0.758736023,0.017879023,0.982996225
16,gini,6,168,0.764614447,0.006331312,10.27599978
11,entropy,32,36,0.778654834,0.015140773,5.300997496
3,gini,8,184,0.663513566,0.009102302,6.180998087
21,gini,38,143,0.77788855,0.017713822,13.36600351
18,entropy,24,108,0.777122918,0.012505515,22.11200356
12,gini,12,83,0.782482993,0.012049385,5.857998133
12,gini,21,144,0.785546172,0.013777286,10.93099976
22,entropy,7,84,0.762315271,0.011787144,12.45700359
2,entropy,7,195,0.629566424,0.012370838,10.26000166
10,gini,29,27,0.773540738,0.019532762,2.031000137
20,entropy,35,97,0.770227995,0.01291286,18.671
8,gini,7,119,0.775335249,0.010674937,5.139000416
14,entropy,20,167,0.783504379,0.009160683,24.90499997
2,gini,9,155,0.630076954,0.007312018,5.424002409
19,entropy,16,13,0.756953567,0.012934245,2.646000147
23,entropy,36,185,0.780440548,0.012141956,37.64200258
19,entropy,6,104,0.763591107,0.008145484,13.64300323
14,gini,36,82,0.777629864,0.014016819,6.176000118
None,gini,28,57,0.792436208,0.019399277,4.046999216
4,gini,11,61,0.771248729,0.011714454,3.20300293
23,entropy,32,13,0.767930448,0.019204389,2.664003372
8,entropy,35,86,0.780693695,0.017031224,9.185999155
15,gini,38,25,0.774311583,0.015185812,1.972003222
2,gini,14,11,0.589994005,0.004288464,0.526998043
None,gini,11,129,0.795501668,0.017780158,9.434996367
11,gini,26,85,0.780951729,0.014402468,6.441000462
18,entropy,9,168,0.774571572,0.009725703,30.55199957
16,gini,26,97,0.779930995,0.012302158,9.963999987
3,gini,19,23,0.629818594,0.003708729,1.074997425
5,gini,31,163,0.772780645,0.011642961,8.916997194
18,entropy,8,174,0.772526194,0.011125261,27.42999506
12,entropy,39,24,0.774824719,0.012798434,3.578999281
1,entropy,13,67,0.499619139,0.012073857,5.099000692
15,gini,10,159,0.776103487,0.013695658,10.68199515
7,gini,12,126,0.781715081,0.010910138,6.811999083
18,entropy,16,172,0.780950752,0.015338216,32.33899689
13,entropy,9,23,0.769973871,0.012567196,3.130000114
2,gini,22,55,0.60046166,0.007586691,2.56700325
22,entropy,11,173,0.77686749,0.009379151,31.91099644
23,gini,28,106,0.774827326,0.010918399,10.59500074
10,gini,31,127,0.782992871,0.016054267,9.243999958
8,entropy,8,44,0.775588722,0.013545588,3.957002878
16,entropy,6,87,0.766656567,0.01317603,11.45799708
9,entropy,7,18,0.765631923,0.016644248,2.09499979
6,entropy,38,71,0.783503076,0.012649014,7.42199707
None,gini,12,155,0.794479631,0.017948702,10.60999966
11,entropy,33,25,0.772275328,0.011695782,3.687999964
23,entropy,8,80,0.769208239,0.010504776,12.97700334
3,gini,8,46,0.661470795,0.009598148,1.574000597
None,gini,33,134,0.790650494,0.014804479,10.11600018
23,gini,33,125,0.776868468,0.011787837,11.88100266
10,entropy,36,84,0.777119009,0.014879826,12.32300186
4,gini,38,146,0.769720398,0.012116859,8.123003006
9,entropy,25,47,0.779419162,0.01094441,6.805999756
20,entropy,20,33,0.770991021,0.018237209,6.490002394
8,gini,37,61,0.777885618,0.014655795,3.552999735
1,gini,23,19,0.474087106,0.010596468,1.033001661
2,entropy,28,197,0.595609508,0.005962172,15.92799711
1,entropy,32,25,0.468726705,0.007322584,2.30500102
18,entropy,5,185,0.761296492,0.004658033,23.38299656
18,gini,27,86,0.780951729,0.0097056,8.085999727
16,gini,14,54,0.780698582,0.015115914,4.954998255
8,gini,35,43,0.774312234,0.017014486,2.639999628
4,gini,7,56,0.771501877,0.013283819,2.437998295
14,gini,23,145,0.778908958,0.009471275,11.01499987
22,gini,12,35,0.770230276,0.009113206,3.177001476
21,gini,16,151,0.778908958,0.013687607,13.97599769
14,entropy,12,194,0.780440222,0.008828938,28.15799856
15,gini,15,28,0.77150546,0.012844791,2.34300065
17,entropy,16,68,0.775841544,0.016133403,13.19700336
11,entropy,6,27,0.76767893,0.01158937,2.855999947
2,entropy,18,19,0.595608857,0.019167811,1.599999666
13,entropy,17,94,0.777379649,0.007999579,14.23800039
7,entropy,17,163,0.777633122,0.014441865,16.96600175
23,gini,11,199,0.776868142,0.012703497,16.84300232
17,gini,26,98,0.780443806,0.010624612,9.048003197
16,gini,31,18,0.756191845,0.013698305,1.740000963
9,entropy,33,190,0.782223004,0.016736583,28.00800037
10,gini,13,183,0.781714755,0.014570091,12.81600046
1,gini,12,196,0.524380978,0.017720773,7.973000765
7,gini,19,49,0.773036724,0.010303556,2.762003422
22,entropy,16,195,0.782228869,0.011617122,38.39999986
12,entropy,33,183,0.784779889,0.014894853,28.20200014
2,gini,29,167,0.595357664,0.008911916,7.461000919
5,gini,21,17,0.769716814,0.009788395,0.993003845
23,entropy,7,166,0.771507415,0.009441339,25.825001
23,gini,37,129,0.77916406,0.009531057,12.15700173
9,gini,18,190,0.775077866,0.014160455,13.65900254
18,entropy,9,122,0.776868142,0.007382374,20.43600368
18,entropy,21,198,0.776869119,0.013997602,37.452003
13,gini,9,42,0.781974744,0.009066695,2.705999613
3,entropy,26,144,0.643345192,0.011874152,10.64800167
8,entropy,37,10,0.76409903,0.012981984,1.140999317
17,entropy,22,178,0.776611411,0.012298511,33.58099985
22,gini,30,16,0.758994383,0.01197341,1.671000004
11,gini,6,124,0.776104139,0.011600141,6.26600337
14,gini,25,132,0.775587419,0.013971529,9.927000284
5,gini,35,147,0.776611411,0.007835634,8.034003258
14,entropy,37,188,0.782226588,0.011293254,30.72199678
11,gini,38,158,0.784268382,0.015884601,11.67499948
14,entropy,28,103,0.782736792,0.012102807,16.46599603
